continente,pais,year,mes,casos,muertes,mortalidad,num_mes,consecutivo_mes
Oceania,Wallis and Futuna,2022,mar,0,0,0,3,27
South America,Argentina,2022,mar,137255,1867,1,3,27
South America,Bolivia,2022,mar,8548,456,5,3,27
South America,Brazil,2022,mar,1155099,10346,1,3,27
South America,Chile,2022,mar,409917,2780,1,3,27
South America,Colombia,2022,mar,20333,854,4,3,27
South America,Ecuador,2022,mar,32130,198,1,3,27
South America,Falkland Islands,2022,mar,13,0,0,3,27
South America,Guyana,2022,mar,332,6,2,3,27
South America,Paraguay,2022,mar,6629,305,5,3,27
South America,Peru,2022,mar,29865,1550,5,3,27
South America,Suriname,2022,mar,1005,7,1,3,27
South America,Uruguay,2022,mar,45473,174,0,3,27
South America,Venezuela,2022,mar,5249,46,1,3,27
Africa,Algeria,2022,abr,109,1,1,4,28
Africa,Angola,2022,abr,118,0,0,4,28
Africa,Benin,2022,abr,0,0,0,4,28
Africa,Botswana,2022,abr,458,2,0,4,28
Africa,Burkina Faso,2022,abr,12,1,8,4,28
Africa,Burundi,2022,abr,1489,0,0,4,28
Africa,Cameroon,2022,abr,236,0,0,4,28
Africa,Cape Verde,2022,abr,70,0,0,4,28
Africa,Central African Republic,2022,abr,0,0,0,4,28
Africa,Chad,2022,abr,101,2,2,4,28
Africa,Comoros,2022,abr,19,0,0,4,28
Africa,Congo,2022,abr,8,0,0,4,28
Africa,Cote d'Ivoire,2022,abr,189,3,2,4,28
Africa,Democratic Republic of Congo,2022,abr,275,0,0,4,28
Africa,Djibouti,2022,abr,24,0,0,4,28
Africa,Egypt,2022,abr,10381,196,2,4,28
Africa,Equatorial Guinea,2022,abr,4,0,0,4,28
Africa,Eritrea,2022,abr,6,0,0,4,28
Africa,Eswatini,2022,abr,872,3,0,4,28
Africa,Ethiopia,2022,abr,810,13,2,4,28
Africa,Gabon,2022,abr,18,1,6,4,28
Africa,Gambia,2022,abr,7,0,0,4,28
Africa,Ghana,2022,abr,202,0,0,4,28
Africa,Guinea,2022,abr,90,2,2,4,28
Africa,Guinea-Bissau,2022,abr,53,1,2,4,28
Africa,Kenya,2022,abr,350,1,0,4,28
Africa,Lesotho,2022,abr,105,0,0,4,28
Africa,Liberia,2022,abr,34,0,0,4,28
Africa,Libya,2022,abr,199,15,8,4,28
Africa,Madagascar,2022,abr,143,7,5,4,28
Africa,Malawi,2022,abr,141,8,6,4,28
Africa,Mali,2022,abr,349,5,1,4,28
Africa,Mauritania,2022,abr,50,0,0,4,28
Africa,Mauritius,2022,abr,10001,22,0,4,28
Africa,Morocco,2022,abr,1679,9,1,4,28
Africa,Mozambique,2022,abr,128,1,1,4,28
Africa,Namibia,2022,abr,1003,6,1,4,28
Africa,Niger,2022,abr,140,1,1,4,28
Africa,Nigeria,2022,abr,331,1,0,4,28
Africa,Rwanda,2022,abr,84,0,0,4,28
Africa,Saint Helena,2022,abr,0,0,0,4,28
Africa,Sao Tome and Principe,2022,abr,12,0,0,4,28
Africa,Senegal,2022,abr,102,3,3,4,28
Africa,Seychelles,2022,abr,2081,2,0,4,28
Africa,Sierra Leone,2022,abr,7,0,0,4,28
Africa,Somalia,2022,abr,75,0,0,4,28
Africa,South Africa,2022,abr,72172,331,0,4,28
Africa,South Sudan,2022,abr,199,0,0,4,28
Africa,Sudan,2022,abr,162,24,15,4,28
Africa,Tanzania,2022,abr,57,3,5,4,28
Africa,Togo,2022,abr,46,1,2,4,28
Africa,Tunisia,2022,abr,4309,227,5,4,28
Africa,Uganda,2022,abr,179,1,1,4,28
Africa,Zambia,2022,abr,2744,10,0,4,28
Africa,Zimbabwe,2022,abr,1589,25,2,4,28
Asia,Afghanistan,2022,abr,1132,13,1,4,28
Asia,Armenia,2022,abr,348,9,3,4,28
Asia,Azerbaijan,2022,abr,655,17,3,4,28
Asia,Bahrain,2022,abr,14237,4,0,4,28
Asia,Bangladesh,2022,abr,1114,5,0,4,28
Asia,Bhutan,2022,abr,31062,11,0,4,28
Asia,Brunei,2022,abr,7438,10,0,4,28
Asia,Cambodia,2022,abr,626,2,0,4,28
Asia,China,2022,abr,583334,389,0,4,28
Asia,Georgia,2022,abr,6834,62,1,4,28
Asia,Hong Kong,2022,abr,46795,1483,3,4,28
Asia,India,2022,abr,53413,2662,5,4,28
Asia,Indonesia,2022,abr,33978,1168,3,4,28
Asia,Iran,2022,abr,59433,879,1,4,28
Asia,Iraq,2022,abr,5542,47,1,4,28
Asia,Israel,2022,abr,157879,210,0,4,28
Asia,Japan,2022,abr,1318130,1447,0,4,28
Asia,Jordan,2022,abr,3260,33,1,4,28
Asia,Kazakhstan,2022,abr,691,2,0,4,28
Asia,Kuwait,2022,abr,2431,1,0,4,28
Asia,Kyrgyzstan,2022,abr,57,3,5,4,28
Asia,Laos,2022,abr,30571,79,0,4,28
Asia,Lebanon,2022,abr,4798,83,2,4,28
Asia,Macao,2022,abr,0,0,0,4,28
Asia,Malaysia,2022,abr,246085,564,0,4,28
Asia,Maldives,2022,abr,2171,0,0,4,28
Asia,Mongolia,2022,abr,1593,2,0,4,28
Asia,Myanmar,2022,abr,1296,4,0,4,28
Asia,Nepal,2022,abr,384,0,0,4,28
Asia,North Korea,2022,abr,0,0,0,4,28
Asia,Oman,2022,abr,783,8,1,4,28
Asia,Pakistan,2022,abr,2983,10,0,4,28
Asia,Palestine,2022,abr,1310,2,0,4,28
Asia,Philippines,2022,abr,7398,1092,15,4,28
Asia,Qatar,2022,abr,3187,0,0,4,28
Asia,Saudi Arabia,2022,abr,3197,43,1,4,28
Asia,Singapore,2022,abr,96822,67,0,4,28
Asia,South Korea,2022,abr,3899831,6285,0,4,28
Asia,Sri Lanka,2022,abr,1731,27,2,4,28
Asia,Syria,2022,abr,118,9,8,4,28
Asia,Taiwan,2022,abr,92489,12,0,4,28
Asia,Tajikistan,2022,abr,0,0,0,4,28
Asia,Thailand,2022,abr,622602,3396,1,4,28
Asia,Timor,2022,abr,35,0,0,4,28
Asia,Turkey,2022,abr,171533,738,0,4,28
Asia,United Arab Emirates,2022,abr,7271,0,0,4,28
Asia,Uzbekistan,2022,abr,847,0,0,4,28
Asia,Vietnam,2022,abr,1085200,548,0,4,28
Asia,Yemen,2022,abr,12,6,50,4,28
Europe,Albania,2022,abr,1430,4,0,4,28
Europe,Andorra,2022,abr,1325,0,0,4,28
Europe,Austria,2022,abr,332696,742,0,4,28
Europe,Belarus,2022,abr,17638,128,1,4,28
Europe,Belgium,2022,abr,205400,613,0,4,28
Europe,Bosnia and Herzegovina,2022,abr,1647,52,3,4,28
Europe,Bulgaria,2022,abr,17806,384,2,4,28
Europe,Croatia,2022,abr,23283,265,1,4,28
Europe,Cyprus,2022,abr,49494,80,0,4,28
Europe,Czechia,2022,abr,102779,463,0,4,28
Europe,Denmark,2022,abr,57882,460,1,4,28
Europe,England,2022,abr,0,0,0,4,28
Europe,Estonia,2022,abr,15889,80,1,4,28
Europe,Faeroe Islands,2022,abr,0,0,0,4,28
Europe,Finland,2022,abr,139337,795,1,4,28
Europe,France,2022,abr,3031191,3657,0,4,28
Europe,Germany,2022,abr,3606260,5901,0,4,28
Europe,Gibraltar,2022,abr,917,1,0,4,28
Europe,Greece,2022,abr,293493,1643,1,4,28
Europe,Hungary,2022,abr,49146,731,1,4,28
Europe,Iceland,2022,abr,4461,18,0,4,28
Europe,Ireland,2022,abr,57687,334,1,4,28
Europe,Isle of Man,2022,abr,3617,18,0,4,28
Europe,Italy,2022,abr,1820846,4124,0,4,28
Europe,Kosovo,2022,abr,602,4,1,4,28
Europe,Latvia,2022,abr,23118,151,1,4,28
Europe,Liechtenstein,2022,abr,807,1,0,4,28
Europe,Lithuania,2022,abr,39190,213,1,4,28
Europe,Luxembourg,2022,abr,22025,28,0,4,28
Europe,Malta,2022,abr,12202,60,0,4,28
Europe,Moldova,2022,abr,3544,58,2,4,28
Europe,Monaco,2022,abr,1012,3,0,4,28
Europe,Montenegro,2022,abr,2126,12,1,4,28
Europe,Netherlands,2022,abr,189763,262,0,4,28
Europe,North Macedonia,2022,abr,3592,59,2,4,28
Europe,Northern Ireland,2022,abr,0,0,0,4,28
Europe,Norway,2022,abr,20053,414,2,4,28
Europe,Poland,2022,abr,33583,886,3,4,28
Europe,Portugal,2022,abr,288765,585,0,4,28
Europe,Romania,2022,abr,40306,471,1,4,28
Europe,Russia,2022,abr,334080,6971,2,4,28
Europe,San Marino,2022,abr,1092,2,0,4,28
Europe,Scotland,2022,abr,0,0,0,4,28
Europe,Serbia,2022,abr,29786,192,1,4,28
Europe,Slovakia,2022,abr,85863,527,1,4,28
Europe,Slovenia,2022,abr,41949,105,0,4,28
Europe,Spain,2022,abr,387843,2238,1,4,28
Europe,Sweden,2022,abr,13065,407,3,4,28
Europe,Switzerland,2022,abr,122099,148,0,4,28
Europe,Ukraine,2022,abr,35571,450,1,4,28
Europe,United Kingdom,2022,abr,890915,4881,1,4,28
Europe,Vatican,2022,abr,0,0,0,4,28
Europe,Wales,2022,abr,0,0,0,4,28
North America,Anguilla,2022,abr,88,0,0,4,28
North America,Antigua and Barbuda,2022,abr,135,1,1,4,28
North America,Aruba,2022,abr,880,59,7,4,28
North America,Bahamas,2022,abr,275,10,4,4,28
North America,Barbados,2022,abr,10808,20,0,4,28
North America,Belize,2022,abr,217,22,10,4,28
North America,Bermuda,2022,abr,924,3,0,4,28
North America,Bonaire Sint Eustatius and Saba,2022,abr,1205,3,0,4,28
North America,British Virgin Islands,2022,abr,214,0,0,4,28
North America,Canada,2022,abr,283300,1668,1,4,28
North America,Cayman Islands,2022,abr,1617,2,0,4,28
North America,Costa Rica,2022,abr,13537,105,1,4,28
North America,Cuba,2022,abr,12656,16,0,4,28
North America,Curacao,2022,abr,1895,7,0,4,28
North America,Dominica,2022,abr,174,0,0,4,28
North America,Dominican Republic,2022,abr,1228,1,0,4,28
North America,El Salvador,2022,abr,1037,9,1,4,28
North America,Greenland,2022,abr,0,0,0,4,28
North America,Grenada,2022,abr,617,2,0,4,28
North America,Guatemala,2022,abr,17672,272,2,4,28
North America,Haiti,2022,abr,140,2,1,4,28
North America,Honduras,2022,abr,2117,13,1,4,28
North America,Jamaica,2022,abr,1221,74,6,4,28
North America,Mexico,2022,abr,80145,1318,2,4,28
North America,Montserrat,2022,abr,66,0,0,4,28
North America,Nicaragua,2022,abr,126,4,3,4,28
North America,Panama,2022,abr,11884,14,0,4,28
North America,Puerto Rico,2022,abr,0,0,0,4,28
North America,Saint Kitts and Nevis,2022,abr,13,0,0,4,28
North America,Saint Lucia,2022,abr,441,3,1,4,28
North America,Saint Pierre and Miquelon,2022,abr,744,0,0,4,28
North America,Saint Vincent and the Grenadines,2022,abr,84,0,0,4,28
North America,Trinidad and Tobago,2022,abr,10007,79,1,4,28
North America,Turks and Caicos Islands,2022,abr,53,0,0,4,28
North America,United States,2022,abr,1244860,12998,1,4,28
North America,United States Virgin Islands,2022,abr,0,0,0,4,28
Oceania,Australia,2022,abr,1380076,885,0,4,28
Oceania,Fiji,2022,abr,230,28,12,4,28
Oceania,French Polynesia,2022,abr,525,2,0,4,28
Oceania,Guam,2022,abr,0,0,0,4,28
Oceania,Marshall Islands,2022,abr,10,0,0,4,28
Oceania,New Caledonia,2022,abr,262,1,0,4,28
Oceania,New Zealand,2022,abr,263986,288,0,4,28
Oceania,Papua New Guinea,2022,abr,614,10,2,4,28
Oceania,Samoa,2022,abr,7879,19,0,4,28
Oceania,Solomon Islands,2022,abr,3316,9,0,4,28
Oceania,Vanuatu,2022,abr,3951,11,0,4,28
Oceania,Wallis and Futuna,2022,abr,0,0,0,4,28
South America,Argentina,2022,abr,34319,523,2,4,28
South America,Bolivia,2022,abr,3031,16,1,4,28
South America,Brazil,2022,abr,496566,3714,1,4,28
South America,Chile,2022,abr,87695,947,1,4,28
South America,Colombia,2022,abr,7751,176,2,4,28
South America,Ecuador,2022,abr,9806,177,2,4,28
South America,Falkland Islands,2022,abr,54,0,0,4,28
South America,Guyana,2022,abr,220,2,1,4,28
South America,Paraguay,2022,abr,1505,206,14,4,28
South America,Peru,2022,abr,18128,602,3,4,28
South America,Suriname,2022,abr,115,4,3,4,28
South America,Uruguay,2022,abr,9932,44,0,4,28
South America,Venezuela,2022,abr,1952,27,1,4,28
Africa,Algeria,2022,may,104,0,0,5,29
Africa,Angola,2022,may,474,0,0,5,29
Africa,Benin,2022,may,0,0,0,5,29
Africa,Botswana,2022,may,2142,9,0,5,29
Africa,Burkina Faso,2022,may,34,1,3,5,29
Africa,Burundi,2022,may,2036,0,0,5,29
Africa,Cameroon,2022,may,167,3,2,5,29
Africa,Cape Verde,2022,may,302,1,0,5,29
Africa,Central African Republic,2022,may,0,0,0,5,29
Africa,Chad,2022,may,6,0,0,5,29
Africa,Comoros,2022,may,15,1,7,5,29
Africa,Congo,2022,may,0,0,0,5,29
Africa,Cote d'Ivoire,2022,may,285,0,0,5,29
Africa,Democratic Republic of Congo,2022,may,1351,1,0,5,29
Africa,Djibouti,2022,may,64,0,0,5,29
Africa,Egypt,2022,may,0,105,#¡DIV/0!,5,29
Africa,Equatorial Guinea,2022,may,14,0,0,5,29
Africa,Eritrea,2022,may,25,0,0,5,29
Africa,Eswatini,2022,may,1867,12,1,5,29
Africa,Ethiopia,2022,may,2175,3,0,5,29
Africa,Gabon,2022,may,48,0,0,5,29
Africa,Gambia,2022,may,7,0,0,5,29
Africa,Ghana,2022,may,197,0,0,5,29
Africa,Guinea,2022,may,215,0,0,5,29
Africa,Guinea-Bissau,2022,may,67,0,0,5,29
Africa,Kenya,2022,may,1203,2,0,5,29
Africa,Lesotho,2022,may,343,1,0,5,29
Africa,Liberia,2022,may,22,0,0,5,29
Africa,Libya,2022,may,112,0,0,5,29
Africa,Madagascar,2022,may,225,4,2,5,29
Africa,Malawi,2022,may,204,6,3,5,29
Africa,Mali,2022,may,264,2,1,5,29
Africa,Mauritania,2022,may,453,0,0,5,29
Africa,Mauritius,2022,may,5518,6,0,5,29
Africa,Morocco,2022,may,3350,7,0,5,29
Africa,Mozambique,2022,may,370,2,1,5,29
Africa,Namibia,2022,may,7714,13,0,5,29
Africa,Niger,2022,may,90,1,1,5,29
Africa,Nigeria,2022,may,312,0,0,5,29
Africa,Rwanda,2022,may,251,0,0,5,29
Africa,Saint Helena,2022,may,0,0,0,5,29
Africa,Sao Tome and Principe,2022,may,34,0,0,5,29
Africa,Senegal,2022,may,114,0,0,5,29
Africa,Seychelles,2022,may,1514,1,0,5,29
Africa,Sierra Leone,2022,may,1,0,0,5,29
Africa,Somalia,2022,may,80,0,0,5,29
Africa,South Africa,2022,may,166652,827,0,5,29
Africa,South Sudan,2022,may,156,0,0,5,29
Africa,Sudan,2022,may,238,11,5,5,29
Africa,Tanzania,2022,may,1482,37,2,5,29
Africa,Togo,2022,may,110,0,0,5,29
Africa,Tunisia,2022,may,3252,95,3,5,29
Africa,Uganda,2022,may,282,5,2,5,29
Africa,Zambia,2022,may,2185,11,1,5,29
Africa,Zimbabwe,2022,may,4523,34,1,5,29
Asia,Afghanistan,2022,may,1468,22,1,5,29
Asia,Armenia,2022,may,96,3,3,5,29
Asia,Azerbaijan,2022,may,205,4,2,5,29
Asia,Bahrain,2022,may,16959,13,0,5,29
Asia,Bangladesh,2022,may,816,4,0,5,29
Asia,Bhutan,2022,may,465,0,0,5,29
Asia,Brunei,2022,may,6824,5,0,5,29
Asia,Cambodia,2022,may,11,0,0,5,29
Asia,China,2022,may,72570,206,0,5,29
Asia,Georgia,2022,may,2056,20,1,5,29
Asia,Hong Kong,2022,may,8489,70,1,5,29
Asia,India,2022,may,81644,793,1,5,29
Asia,Indonesia,2022,may,8177,334,4,5,29
Asia,Iran,2022,may,10381,232,2,5,29
Asia,Iraq,2022,may,3062,8,0,5,29
Asia,Israel,2022,may,62411,159,0,5,29
Asia,Japan,2022,may,970306,1052,0,5,29
Asia,Jordan,2022,may,1192,2,0,5,29
Asia,Kazakhstan,2022,may,374,2,1,5,29
Asia,Kuwait,2022,may,1816,0,0,5,29
Asia,Kyrgyzstan,2022,may,1,0,0,5,29
Asia,Laos,2022,may,2520,12,0,5,29
Asia,Lebanon,2022,may,2244,43,2,5,29
Asia,Macao,2022,may,1,0,0,5,29
Asia,Malaysia,2022,may,58506,129,0,5,29
Asia,Maldives,2022,may,582,1,0,5,29
Asia,Mongolia,2022,may,5709,5,0,5,29
Asia,Myanmar,2022,may,453,0,0,5,29
Asia,Nepal,2022,may,330,1,0,5,29
Asia,North Korea,2022,may,1,6,600,5,29
Asia,Oman,2022,may,347,2,1,5,29
Asia,Pakistan,2022,may,2497,10,0,5,29
Asia,Palestine,2022,may,645,3,0,5,29
Asia,Philippines,2022,may,5229,120,2,5,29
Asia,Qatar,2022,may,4186,0,0,5,29
Asia,Saudi Arabia,2022,may,14068,60,0,5,29
Asia,Singapore,2022,may,110044,54,0,5,29
Asia,South Korea,2022,may,843766,1322,0,5,29
Asia,Sri Lanka,2022,may,472,13,3,5,29
Asia,Syria,2022,may,79,0,0,5,29
Asia,Taiwan,2022,may,1917100,1390,0,5,29
Asia,Tajikistan,2022,may,0,0,0,5,29
Asia,Thailand,2022,may,208850,1568,1,5,29
Asia,Timor,2022,may,50,1,2,5,29
Asia,Turkey,2022,may,40654,194,0,5,29
Asia,United Arab Emirates,2022,may,9634,3,0,5,29
Asia,Uzbekistan,2022,may,432,0,0,5,29
Asia,Vietnam,2022,may,69570,38,0,5,29
Asia,Yemen,2022,may,4,0,0,5,29
Europe,Albania,2022,may,994,1,0,5,29
Europe,Andorra,2022,may,1545,0,0,5,29
Europe,Austria,2022,may,113409,201,0,5,29
Europe,Belarus,2022,may,2522,31,1,5,29
Europe,Belgium,2022,may,96110,315,0,5,29
Europe,Bosnia and Herzegovina,2022,may,817,23,3,5,29
Europe,Bulgaria,2022,may,8438,235,3,5,29
Europe,Croatia,2022,may,14041,159,1,5,29
Europe,Cyprus,2022,may,9743,39,0,5,29
Europe,Czechia,2022,may,18987,133,1,5,29
Europe,Denmark,2022,may,20241,205,1,5,29
Europe,England,2022,may,0,0,0,5,29
Europe,Estonia,2022,may,4677,35,1,5,29
Europe,Faeroe Islands,2022,may,0,0,0,5,29
Europe,Finland,2022,may,69180,583,1,5,29
Europe,France,2022,may,903810,2397,0,5,29
Europe,Germany,2022,may,1595227,3708,0,5,29
Europe,Gibraltar,2022,may,582,0,0,5,29
Europe,Greece,2022,may,129307,692,1,5,29
Europe,Hungary,2022,may,16760,306,2,5,29
Europe,Iceland,2022,may,2712,1,0,5,29
Europe,Ireland,2022,may,44520,217,0,5,29
Europe,Isle of Man,2022,may,761,4,1,5,29
Europe,Italy,2022,may,958210,3190,0,5,29
Europe,Kosovo,2022,may,286,1,0,5,29
Europe,Latvia,2022,may,6601,64,1,5,29
Europe,Liechtenstein,2022,may,284,0,0,5,29
Europe,Lithuania,2022,may,5280,50,1,5,29
Europe,Luxembourg,2022,may,10079,14,0,5,29
Europe,Malta,2022,may,3001,23,1,5,29
Europe,Moldova,2022,may,1807,48,3,5,29
Europe,Monaco,2022,may,532,0,0,5,29
Europe,Montenegro,2022,may,1995,6,0,5,29
Europe,Netherlands,2022,may,37458,74,0,5,29
Europe,North Macedonia,2022,may,2365,23,1,5,29
Europe,Northern Ireland,2022,may,0,0,0,5,29
Europe,Norway,2022,may,7628,209,3,5,29
Europe,Poland,2022,may,11070,259,2,5,29
Europe,Portugal,2022,may,655334,835,0,5,29
Europe,Romania,2022,may,15319,198,1,5,29
Europe,Russia,2022,may,146689,3145,2,5,29
Europe,San Marino,2022,may,687,0,0,5,29
Europe,Scotland,2022,may,0,0,0,5,29
Europe,Serbia,2022,may,11101,90,1,5,29
Europe,Slovakia,2022,may,14348,221,2,5,29
Europe,Slovenia,2022,may,14972,45,0,5,29
Europe,Spain,2022,may,430112,1890,0,5,29
Europe,Sweden,2022,may,7031,205,3,5,29
Europe,Switzerland,2022,may,55388,89,0,5,29
Europe,Ukraine,2022,may,10958,162,1,5,29
Europe,United Kingdom,2022,may,266182,2121,1,5,29
Europe,Vatican,2022,may,0,0,0,5,29
Europe,Wales,2022,may,0,0,0,5,29
North America,Anguilla,2022,may,415,0,0,5,29
North America,Antigua and Barbuda,2022,may,627,2,0,5,29
North America,Aruba,2022,may,2188,1,0,5,29
North America,Bahamas,2022,may,1201,12,1,5,29
North America,Barbados,2022,may,10574,56,1,5,29
North America,Belize,2022,may,1868,1,0,5,29
North America,Bermuda,2022,may,1267,7,1,5,29
North America,Bonaire Sint Eustatius and Saba,2022,may,346,1,0,5,29
North America,British Virgin Islands,2022,may,410,0,0,5,29
North America,Canada,2022,may,118996,1754,1,5,29
North America,Cayman Islands,2022,may,3095,1,0,5,29
North America,Costa Rica,2022,may,38964,90,0,5,29
North America,Cuba,2022,may,2378,3,0,5,29
North America,Curacao,2022,may,1623,3,0,5,29
North America,Dominica,2022,may,2151,2,0,5,29
North America,Dominican Republic,2022,may,4781,1,0,5,29
North America,El Salvador,2022,may,666,4,1,5,29
North America,Greenland,2022,may,0,0,0,5,29
North America,Grenada,2022,may,3121,6,0,5,29
North America,Guatemala,2022,may,14456,568,4,5,29
North America,Haiti,2022,may,224,0,0,5,29
North America,Honduras,2022,may,2192,6,0,5,29
North America,Jamaica,2022,may,7288,94,1,5,29
North America,Mexico,2022,may,36697,604,2,5,29
North America,Montserrat,2022,may,739,4,1,5,29
North America,Nicaragua,2022,may,113,5,4,5,29
North America,Panama,2022,may,81848,71,0,5,29
North America,Puerto Rico,2022,may,0,0,0,5,29
North America,Saint Kitts and Nevis,2022,may,167,0,0,5,29
North America,Saint Lucia,2022,may,2199,3,0,5,29
North America,Saint Pierre and Miquelon,2022,may,47,0,0,5,29
North America,Saint Vincent and the Grenadines,2022,may,251,1,0,5,29
North America,Trinidad and Tobago,2022,may,13717,88,1,5,29
North America,Turks and Caicos Islands,2022,may,160,0,0,5,29
North America,United States,2022,may,2861282,11009,0,5,29
North America,United States Virgin Islands,2022,may,0,0,0,5,29
Oceania,Australia,2022,may,1359266,1314,0,5,29
Oceania,Fiji,2022,may,373,2,1,5,29
Oceania,French Polynesia,2022,may,231,1,0,5,29
Oceania,Guam,2022,may,0,0,0,5,29
Oceania,Marshall Islands,2022,may,0,0,0,5,29
Oceania,New Caledonia,2022,may,1540,1,0,5,29
Oceania,New Zealand,2022,may,234119,254,0,5,29
Oceania,Papua New Guinea,2022,may,664,1,0,5,29
Oceania,Samoa,2022,may,3907,7,0,5,29
Oceania,Solomon Islands,2022,may,3388,5,0,5,29
Oceania,Vanuatu,2022,may,1758,1,0,5,29
Oceania,Wallis and Futuna,2022,may,0,0,0,5,29
South America,Argentina,2022,may,158343,347,0,5,29
South America,Bolivia,2022,may,3888,38,1,5,29
South America,Brazil,2022,may,570802,3023,1,5,29
South America,Chile,2022,may,144310,365,0,5,29
South America,Colombia,2022,may,10788,57,1,5,29
South America,Ecuador,2022,may,7586,39,1,5,29
South America,Falkland Islands,2022,may,1510,0,0,5,29
South America,Guyana,2022,may,1290,6,0,5,29
South America,Paraguay,2022,may,1206,24,2,5,29
South America,Peru,2022,may,18170,398,2,5,29
South America,Suriname,2022,may,1211,22,2,5,29
South America,Uruguay,2022,may,27910,35,0,5,29
South America,Venezuela,2022,may,1329,12,1,5,29
Africa,Algeria,2022,jun,203,0,0,6,30
Africa,Angola,2022,jun,1559,0,0,6,30
Africa,Benin,2022,jun,264,0,0,6,30
Africa,Botswana,2022,jun,14643,53,0,6,30
Africa,Burkina Faso,2022,jun,145,3,2,6,30
Africa,Burundi,2022,jun,624,0,0,6,30
Africa,Cameroon,2022,jun,121,1,1,6,30
Africa,Cape Verde,2022,jun,4218,3,0,6,30
Africa,Central African Republic,2022,jun,0,0,0,6,30
Africa,Chad,2022,jun,8,0,0,6,30
Africa,Comoros,2022,jun,19,0,0,6,30
Africa,Congo,2022,jun,49,0,0,6,30
Africa,Cote d'Ivoire,2022,jun,1248,6,0,6,30
Africa,Democratic Republic of Congo,2022,jun,2708,33,1,6,30
Africa,Djibouti,2022,jun,15,0,0,6,30
Africa,Egypt,2022,jun,0,5,#¡DIV/0!,6,30
Africa,Equatorial Guinea,2022,jun,113,0,0,6,30
Africa,Eritrea,2022,jun,40,0,0,6,30
Africa,Eswatini,2022,jun,599,7,1,6,30
Africa,Ethiopia,2022,jun,15981,23,0,6,30
Africa,Gabon,2022,jun,289,1,0,6,30
Africa,Gambia,2022,jun,0,0,0,6,30
Africa,Ghana,2022,jun,4763,5,0,6,30
Africa,Guinea,2022,jun,53,0,0,6,30
Africa,Guinea-Bissau,2022,jun,79,0,0,6,30
Africa,Kenya,2022,jun,8718,1,0,6,30
Africa,Lesotho,2022,jun,580,1,0,6,30
Africa,Liberia,2022,jun,41,0,0,6,30
Africa,Libya,2022,jun,122,0,0,6,30
Africa,Madagascar,2022,jun,1004,3,0,6,30
Africa,Malawi,2022,jun,521,5,1,6,30
Africa,Mali,2022,jun,68,3,4,6,30
Africa,Mauritania,2022,jun,673,1,0,6,30
Africa,Mauritius,2022,jun,5174,7,0,6,30
Africa,Morocco,2022,jun,48606,33,0,6,30
Africa,Mozambique,2022,jun,2165,9,0,6,30
Africa,Namibia,2022,jun,2816,26,1,6,30
Africa,Niger,2022,jun,0,0,0,6,30
Africa,Nigeria,2022,jun,1262,5,0,6,30
Africa,Rwanda,2022,jun,964,1,0,6,30
Africa,Saint Helena,2022,jun,0,0,0,6,30
Africa,Sao Tome and Principe,2022,jun,52,0,0,6,30
Africa,Senegal,2022,jun,214,2,1,6,30
Africa,Seychelles,2022,jun,653,0,0,6,30
Africa,Sierra Leone,2022,jun,13,0,0,6,30
Africa,Somalia,2022,jun,238,0,0,6,30
Africa,South Africa,2022,jun,35667,574,2,6,30
Africa,South Sudan,2022,jun,105,0,0,6,30
Africa,Sudan,2022,jun,269,9,3,6,30
Africa,Tanzania,2022,jun,414,1,0,6,30
Africa,Togo,2022,jun,308,2,1,6,30
Africa,Tunisia,2022,jun,9308,50,1,6,30
Africa,Uganda,2022,jun,3353,19,1,6,30
Africa,Zambia,2022,jun,4078,19,0,6,30
Africa,Zimbabwe,2022,jun,3188,52,2,6,30
Asia,Afghanistan,2022,jun,2181,18,1,6,30
Asia,Armenia,2022,jun,280,4,1,6,30
Asia,Azerbaijan,2022,jun,409,4,1,6,30
Asia,Bahrain,2022,jun,40191,4,0,6,30
Asia,Bangladesh,2022,jun,20282,18,0,6,30
Asia,Bhutan,2022,jun,101,0,0,6,30
Asia,Brunei,2022,jun,15226,2,0,6,30
Asia,Cambodia,2022,jun,17,0,0,6,30
Asia,China,2022,jun,4755,7,0,6,30
Asia,Georgia,2022,jun,3275,14,0,6,30
Asia,Hong Kong,2022,jun,33098,23,0,6,30
Asia,India,2022,jun,308402,503,0,6,30
Asia,Indonesia,2022,jun,33487,146,0,6,30
Asia,Iran,2022,jun,6092,74,1,6,30
Asia,Iraq,2022,jun,20508,22,0,6,30
Asia,Israel,2022,jun,214518,106,0,6,30
Asia,Japan,2022,jun,478847,658,0,6,30
Asia,Jordan,2022,jun,2260,2,0,6,30
Asia,Kazakhstan,2022,jun,982,3,0,6,30
Asia,Kuwait,2022,jun,9779,0,0,6,30
Asia,Kyrgyzstan,2022,jun,60,0,0,6,30
Asia,Laos,2022,jun,305,1,0,6,30
Asia,Lebanon,2022,jun,13000,36,0,6,30
Asia,Macao,2022,jun,181,0,0,6,30
Asia,Malaysia,2022,jun,59545,89,0,6,30
Asia,Maldives,2022,jun,1833,6,0,6,30
Asia,Mongolia,2022,jun,3513,3,0,6,30
Asia,Myanmar,2022,jun,260,0,0,6,30
Asia,Nepal,2022,jun,554,0,0,6,30
Asia,North Korea,2022,jun,0,0,0,6,30
